event_id,event_title,event_summary,main_tag,main_tags,keywords,key_phrases,start_date,end_date,discussion_count,message_count,chat_count,author_count,negative_count,toxic_count,negative_share,toxic_share,importance_score,status,is_hidden
e_01609,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 22.04.2026 23:10 по 22.04.2026 23:11. Внутри: 2 сообщений, 1 чатов, 2 участников. Ключевые сигналы: стоит, напиши, этому, хуесосу, поедет.",яндекс,яндекс,стоит|напиши|этому|хуесосу|поедет|цена|одна,,2026-04-22 23:10:00,2026-04-22 23:11:00,1,2,1,2,0,0,0.0,0.0,6.31,новый,False
e_01619,Запуск и обсуждение WB Такси,"Тема «WB Такси» обсуждалась с 23.04.2026 01:30 по 23.04.2026 01:31. Внутри: 2 сообщений, 1 чатов, 2 участников. Ключевые сигналы: говно, такое, глядишь, исправит, ситуацию.",WB Такси,WB Такси,говно|такое|глядишь|исправит|ситуацию|время|максимуму,,2026-04-23 01:30:00,2026-04-23 01:31:00,1,2,1,2,0,0,0.0,0.0,6.31,новый,False
e_01685,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 23.04.2026 09:56 по 23.04.2026 10:04. Внутри: 2 сообщений, 1 чатов, 2 участников. Ключевые сигналы: днем зеленке, зеленке яше, яше утром.",яндекс,яндекс,днем|яше|зеленке|утром|вечером|максим|катать,днем зеленке|зеленке яше|яше утром|утром вечером|вечером днем,2026-04-23 09:56:00,2026-04-23 10:04:00,2,2,1,2,0,0,0.0,0.0,6.31,новый,False
e_01707,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 23.04.2026 12:32 по 23.04.2026 12:33. Внутри: 2 сообщений, 1 чатов, 2 участников. Ключевые сигналы: месяц, яшу, общую, пропустил, одну.",яндекс,яндекс,месяц|яшу|общую|пропустил|одну|всем|привет,,2026-04-23 12:32:00,2026-04-23 12:33:00,1,2,1,2,0,0,0.0,0.0,6.31,новый,False
e_01777,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 23.04.2026 17:15 по 23.04.2026 17:16. Внутри: 2 сообщений, 1 чатов, 2 участников. Ключевые сигналы: хули ему.",яндекс,яндекс,похуй|хули|ему|понимаешь|хуже|декретный|отпуск,хули ему,2026-04-23 17:15:00,2026-04-23 17:16:00,1,2,1,2,0,0,0.0,0.0,6.31,новый,False
e_01808,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 23.04.2026 19:47 по 23.04.2026 21:47. Внутри: 2 сообщений, 1 чатов, 2 участников. Ключевые сигналы: через подключашку.",яндекс,яндекс,причем|работает|сами|взяли|решили|конечно|тот,через подключашку,2026-04-23 19:47:00,2026-04-23 21:47:00,1,2,1,2,0,0,0.0,0.0,6.31,новый,False
e_01815,Запуск и обсуждение WB Такси,"Тема «WB Такси» обсуждалась с 23.04.2026 20:22 по 23.04.2026 20:27. Внутри: 2 сообщений, 1 чатов, 2 участников. Ключевые сигналы: концу, года, разбогатеем, особенно, придет.",WB Такси,WB Такси,концу|года|разбогатеем|особенно|придет|сами|объявили,,2026-04-23 20:22:00,2026-04-23 20:27:00,1,2,1,2,0,0,0.0,0.0,6.31,новый,False
e_01931,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 21.04.2026 17:01 по 21.04.2026 17:53. Внутри: 2 сообщений, 1 чатов, 2 участников. Ключевые сигналы: яше, дровах, заказов, интересно, всю.",яндекс,яндекс,яше|дровах|заказов|интересно|всю|гойду|вывозит,,2026-04-21 17:01:00,2026-04-21 17:53:00,1,2,1,2,0,0,0.0,0.0,6.31,новый,False
e_01978,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 22.04.2026 09:44 по 22.04.2026 10:13. Внутри: 2 сообщений, 1 чатов, 2 участников. Ключевые сигналы: катать, наверное, катает, типа, солярисе.",яндекс,яндекс,катать|наверное|катает|типа|солярисе|горского|тролейку,,2026-04-22 09:44:00,2026-04-22 10:13:00,1,2,1,2,0,0,0.0,0.0,6.31,новый,False
e_01990,Запуск и обсуждение WB Такси,"Тема «WB Такси» обсуждалась с 17.04.2026 11:51 по 17.04.2026 12:00. Внутри: 2 сообщений, 1 чатов, 2 участников. Ключевые сигналы: айтишник, спрятал, пасхалку, оруэлла, коде.",WB Такси,WB Такси|яндекс,айтишник|спрятал|пасхалку|оруэлла|коде|заглушки|запретом,,2026-04-17 11:51:00,2026-04-17 12:00:00,1,2,1,2,0,0,0.0,0.0,6.31,новый,False
e_02017,Обсуждение сервиса Фастен,"Тема «Фастен» обсуждалась с 23.04.2026 16:09 по 23.04.2026 16:13. Внутри: 2 сообщений, 1 чатов, 2 участников. Ключевые сигналы: соточку, подкинул, этому, бичугану, сутки.",Фастен,Фастен|яндекс,соточку|подкинул|этому|бичугану|сутки|уронить,,2026-04-23 16:09:00,2026-04-23 16:13:00,1,2,1,2,0,0,0.0,0.0,6.31,новый,False
e_02144,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 21.04.2026 23:53 по 22.04.2026 00:01. Внутри: 2 сообщений, 1 чатов, 2 участников. Ключевые сигналы: максимум, ваших, андроидах, можете, позволить.",яндекс,яндекс,максимум|ваших|андроидах|можете|позволить|кнопку|конфликт,,2026-04-21 23:53:00,2026-04-22 00:01:00,1,2,1,2,0,0,0.0,0.0,6.31,новый,False
e_02172,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 20.04.2026 18:22 по 20.04.2026 18:23. Внутри: 2 сообщений, 1 чатов, 2 участников. Ключевые сигналы: бумага, бюджета, номер, ваша, показать.",яндекс,яндекс,бумага|бюджета|номер|ваша|показать|российские|власти,,2026-04-20 18:22:00,2026-04-20 18:23:00,1,2,1,2,0,0,0.0,0.0,6.31,новый,False
e_02202,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 17.04.2026 18:33 по 17.04.2026 18:51. Внутри: 2 сообщений, 1 чатов, 2 участников. Ключевые сигналы: странный, фотоконтроль, ящера, допустит.",яндекс,яндекс,странный|фотоконтроль|ящера|допустит,,2026-04-17 18:33:00,2026-04-17 18:51:00,1,2,1,2,0,0,0.0,0.0,6.31,новый,False
e_02260,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 20.04.2026 14:57 по 20.04.2026 15:06. Внутри: 2 сообщений, 1 чатов, 2 участников. Ключевые сигналы: новая, опция, друзья, можем, понять.",яндекс,яндекс,новая|опция|друзья|можем|понять|яше|приехали,,2026-04-20 14:57:00,2026-04-20 15:06:00,1,2,1,2,0,0,0.0,0.0,6.31,новый,False
e_02267,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 21.04.2026 23:13 по 21.04.2026 23:26. Внутри: 2 сообщений, 1 чатов, 2 участников. Ключевые сигналы: смз, всем, привет, похоже, хочет.",яндекс,яндекс,смз|всем|привет|похоже|хочет|скинуть|прямых,,2026-04-21 23:13:00,2026-04-21 23:26:00,1,2,1,2,0,0,0.0,0.0,6.31,новый,False
e_02294,Общее обсуждение Яндекса,"Тема «яндекс» обсуждалась с 23.04.2026 11:24 по 23.04.2026 12:14. Внутри: 2 сообщений, 1 чатов, 2 участников. Ключевые сигналы: газпром, вместе, яндексом, знают, оплате.",яндекс,яндекс,газпром|вместе|яндексом|знают|оплате|считает|самый,,2026-04-23 11:24:00,2026-04-23 12:14:00,1,2,1,2,0,0,0.0,0.0,6.31,новый,False
